Timestamp,Data Operator Initials,Q1,Q2,Q3,Q4,Q5(a),Q5(b),Q5(c),Q6,Q7,Q8,Q9,Q10(a),Q10(b),Q10(c),Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27
9/15/2024 16:31:48,KL,1,5,7 readers comentator,1,7,7,8,1,2,2,"1,2,3,4",9,9,9,1,6,6,4,2,2,9,2,2,6,9,0,1,1,riccarton,4,0
9/15/2024 16:31:46,GO,1,5,8,2,0,0,0,0,2,2,0,9,9,9,1,5,4,4,1,1,9,3,2,4,8,4,0,7 searching job after CAP program,Hornby,4,
9/15/2024 16:31:27,MT,1,5,0,1,0,0,9,2,2,2,7,0,0,9,1,5,4,6,2,2,5,5,1,1,9,2,6,1,Strowan,4,
9/15/2024 16:31:22,YA,6,2,0,1,6,1,6,2,2,2,1,7,7,7,4,2,1,6,2,2,7,1,1,6,9,3,6,3,Rolleston,4,
9/15/2024 16:29:24,KL,1,4,8,2,1,1,1,2,2,2,"1,2,3,4,5",9,9,9,1,1,4,6,2,2,9,6,2,5,1,4,3,4,Mt Edan Auckland,4,0
9/15/2024 16:28:59,GO,1,2,3,1,4,5,4,2,1,2,7,5,5,8,1,5,4,4,1,1,7,4,2,6,7,4,1,6,AVONHEAD,4,
9/15/2024 16:28:03,MT,1,2,6,1,2,2,1,2,2,2,2,2,1,1,1,2,4,6,2,2,1,2,1,3,1,0,0,0,0,0,
9/15/2024 16:27:52,KL,1,5,8,1,0,0,0,1,2,2,"1,2,3,5",0,0,0,1,5,4,4,2,1,1,3,2,3,8,4,0,2,sockburn,4,
9/15/2024 16:26:20,KL,5,0,"2,4",0,0,9,9,2,2,2,"1,2,3,4,5",9,9,9,1,"5,6",1,3,1,2,8,7,2,5,1,4,2,4,broomfield,4,0
9/15/2024 16:25:53,YA,2,0,0,3,9,9,9,2,1,2,"1,2,3,4,5,6",9,9,9,1,2,4,4,2,2,9,3,1,4,1,2,2,1,Hei Hei,4,I would do more devotional time etc. Just having little kids makes it quite hard at the moment.
9/15/2024 16:25:50,MT,3,0,8,1,0,0,9,1,2,2,"1,2,3,4,5",9,9,9,1,4,2,6,2,2,9,3,1,4,8,4,4,1,Hornby,"2,4",
9/15/2024 16:25:20,GO,2,0,8,2,7,4,4,2,2,2,"1,2,3,4,5",9,9,9,1,5,4,6,2,2,9,4,2,4,9,4,2,1,avonhead,4,
9/15/2024 16:24:50,KL,3,0,"3,4,5",5,9,9,9,1,2,1,"1,2,3,4,5",9,9,9,1,5,2,"1,3,4",1,1,9,4,1,4,"1,2",4,5,1,west melton,4,0
9/15/2024 16:24:04,GO,1,3,8,1,9,0,0,1,2,2,"1,2,3,4,5",9,9,9,1,5,4,6,2,2,9,7,2,5,7,4,2,4,avonhead,4,
9/15/2024 16:23:47,MT,2,0,0,1,9,9,9,2,2,2,"1,2,3,4,5",8,8,8,1,1,1,4,1,2,7,3,2,4,8,4,3,5,Hornby,4,
9/15/2024 16:23:19,KL,4,0,"3,4,5",6,9,9,9,2,2,2,"1,2,3,4,5",9,9,9,1,6,1,"1,3,4",1,1,9,2,1,4,1,4,4,1,upper riccarton,4,thanks for all the work you are doing
9/15/2024 16:23:03,YA,2,3,0,4,4,3,4,1,2,2,"1,2,4,5",0,0,0,1,0,4,1,2,2,6,3,1,3,9,3,2,1,0,4,
9/15/2024 16:22:18,GO,1,2,7 indonesian church community,4,9,2,5,2,1,1,"1,2,3,4",7,5,8,1,5,2,"4, 5 catholic apps",2,1,7,2,1,2,10 indonesian,4,5,1,kaiapoi / sockburn,4,good mass and very great music : )
9/15/2024 16:21:29,KL,2,0,3,6,9,9,9,2,2,1,"1,2,3,4,5",9,9,9,1,5,1,"1,3",1,2,9,2,2,4,1,4,4,2,upper riccarton,2,Holly Family Parish feels like home
9/15/2024 16:21:04,YA,1,4,"1,2,4,5",1,6,9,7,2,1,2,"1,2,3,4,5",9,9,9,1,6,1,"1,2,3,4",1,1,9,3,1,5,9,4,4,3,Riccarton,4,We love how formed.com and the marriage prep w/ a senior couple was done 
9/15/2024 16:21:01,MT,1,2,8,1,1,2,2,2,2,2,"1,2,3,4,6",8,9,8,5,3,2,6,2,2,7,6,2,4,1,4,3,1,Ilam,4,It's our first visit for our family
9/15/2024 16:19:48,GO,2,0,"5,6 indonesian catholic community",4,9,5,7,1,1,1,"1,2,3,4",9,9,9,1,5,2,4,2,1,9,2,1,2,10 indonesian / asian,4,2,1,"Wigram, sockburn",4,love the Mass vibe and the music was really great : )
9/15/2024 16:19:45,KL,4,0,8,1,5,5,5,1,2,1,"1,2,3,5","5,5,5",1,5,4,4,2,2,2,1,5,4,1,4,1,3,4,1,russley,4,0
9/15/2024 16:17:49,KL,5,0,0,2,5,5,5,2,2,2,"1,2,3,4,,5",6,6,6,1,5,4,6,1,1,6,4,2,4,1,4,4,1,avonhead,4,thank you for the great band at the 9 am mass the music is amazing the brothers are doing a great job for the parish
9/15/2024 16:17:18,MT,1,2,8,1,1,1,1,2,2,2,"1,3,4",4,4,4,4,1,2,6,2,2,3,3,1,2,1,4,6,1,Ilam,4,
9/15/2024 16:16:36,GO,2,0,"2,3,4,5",5,9,9,9,1,2,1,"1,2,3,4",9,9,9,1,6,3,"1,2,3",1,1,9,3,2,2,1,4,6,1,Ilam,4,
9/15/2024 16:15:54,YA,2,0,"2,5",4,9,9,7,1,2,1,"2,5",9,9,9,1,5,4,"1,3,4",1,2,9,3,2,5,9,4,4,2,Riccarton,4,Always grateful for our Brothers of St. John priests and the clergy. I just want to say to continue what you do for the parish! :)
9/15/2024 16:15:25,GO,1,3,8,4,0,0,9,1,2,2,"1,2,3,4",9,0,0,1,5,4,4,1,2,6,5,2,2,9,2,6,2,avonhead,4,
9/15/2024 16:15:23,MT,2,6,3,4,9,8,7,1,2,2,"1,2,3,4,5",7,8,7,1,2,1,"3,5 Amen etc",2,2,7,3,2,4,1,4,5,1,Sockburn,4,
9/15/2024 16:14:57,KL,1,2,3,4,4,4,4,1,2,2,"1,2,,4,5",7,7,7,1,6,1,5,1,1,6,3,2,4,1,4,3,1,broomfield,4,0
9/15/2024 16:14:06,GO,1,3,8,4,3,1,4,2,2,1,7,2,9,9,1,0,4,0,0,1,9,6,1,5,9,4,2,7 carpenter,avonhead,4,
9/15/2024 16:13:27,KL,4,0,"3,4,5",5,9,7,6,2,2,2,"1,2,3,4,5",8,8,8,1,5,1,"3,4",1,2,7,5,2,4,1,4,5,2,hornby,4,0
9/15/2024 16:12:46,MT,1,3,8,3,0,0,0,1,2,1,7,0,0,0,2,3,4,2,1,2,9,4,2,6,9,2,3,1,Ilam,4,None
9/15/2024 16:12:04,GO,3,0,8,4,0,0,0,02,2,2,"4,5",0,0,0,1,5,4,0,1,1,6,5,1,6,3,2,6,1,Rolleston,4,
9/15/2024 16:11:59,KL,1,5,8,1,0,0,4,1,2,2,"1,3,5",9,0,0,1,5,4,4,2,2,9,2,2,2,8,4,6,7,chch,4,0
9/15/2024 16:10:37,GO,3,0,8,0,4,4,9,2,2,2,"1,2,3,4,5",5,4,6,2,4,4,4,2,2,1,5,2,6,3,2,6,1,Selwyn,4,
9/15/2024 16:09:54,KL,6,0,1,1,0,0,0,1,0,0,"1,2,3,4",8,8,8,4,2,0,0,1,0,8,4,2,2,9,4,0,0,0,4,0
9/15/2024 16:09:26,GO,2,0,5,4,5,9,0,1,2,1,"1,2,4",9,9,9,1,5,1,"3,4",2,1,9,4,0,4,10 Vietnamese,2,1,3,sockburn,4,
9/15/2024 16:09:01,MT,1,3,8,3,,,,1,2,1,7,0,0,0,2,3,4,2,1,2,9,2,2,6,9,2,3,1,Ilam,4,none
9/15/2024 16:08:09,KL,2,0,8,4,5,1,3,2,2,2,7,5,5,9,1,"2,5",4,6,1,2,5,5,1,4,10 vietnamese,4,2,1,ilam,4,0
9/15/2024 16:07:36,GO,2,6,4,1,0,4,4,1,2,1,7,7,7,7,2,5,4,4,2,2,7,5,2,5,0,4,2,1,Templeton,4,
9/15/2024 16:06:35,MT,1,6,3,3,1,3,2,2,1,2,2,6,8,7,3,3,2,3,2,1,8,4,2,2,7,4,4,1,Wigram,4,
9/15/2024 16:05:51,KL,3,0,"1,2,3,4,4",5,9,9,9,2,1,1,"1,2,3,4,5,6",7,9,9,1,3,1,"1,2,4",1,1,9,5,2,6,1,4,3,3,sockburn,4,0
9/15/2024 16:05:29,GO,6,0,8,4,1,1,1,2,2,2,"1,2,3,4,5",7,7,9,1,5,4,4,2,2,9,5,1,4,1,4,5,1,out of town,4,I enjoy the choir - they are excellent. I enjoy the sermons given by the priests - they are very thought provoking
9/15/2024 16:04:51,YA,4,0,5,5,8,9,7,2,2,2,"1,2,3,4,5",9,9,9,1,5,2,3,1,2,9,5,2,6,10 Sri Rankan,4,3,1,Wigram,4,
9/15/2024 16:04:05,MT,2,0,8,2,4,4,4,2,2,2,"1,2,3,4,5",8,8,9,1,1,4,4,2,2,9,3,2,4,8,4,5,1,Russley,4,
9/15/2024 16:03:42,KL,2,0,8,4,6,5,5,2,2,2,"1,2,3,4,5",7,7,7,1,5,4,4,2,2,8,4,2,6,9,4,2,1,phillipstown,4,0
9/15/2024 16:02:20,KL,1,4,1,5,3,7,5,2,2,2,"1,2,3,4,5",8,8,8,1,5,1,"1,4",1,2,8,3,2,4,1,4,4,4,wigram,4,Next survey consider placing household income on center page it was very easy to see what people had ticked as people tended to place forms down
9/15/2024 16:02:13,GO,1,6,8,3,9,3,2,1,2,2,7,6,3,3,2,5,4,1,2,1,5,5,1,1,1,4,3,1,Redwood,4,
9/15/2024 16:01:46,YA,4,0,4,5,8,9,8,2,1,1,1,9,9,9,1,2,4,6,1,2,9,6,1,6,10 Sri Lanaken,4,3,6,Wigram,4,
9/15/2024 16:01:28,MT,1,1,3,5,1,1,1,2,2,2,7,9,9,9,1,5,1,"3,4",1,1,9,5,2,1,7,4,2,3,Sockburn,4,
9/15/2024 15:59:50,GO,2,2,1,4,7,9,8,1,1,1,"1,2,3,4,5",9,9,9,1,5,4,4,1,1,9,4,2,4,8,4,2,1,hornby,4,
9/15/2024 15:59:17,KL,2,5,8,2,4,5,5,2,2,2,"1,2,3,4,5",8,9,9,1,5,4,4,1,2,9,4,1,6,9,3,1,1,russley,4,0
9/15/2024 15:58:32,MT,3,0,8,2,0,9,0,2,1,1,7,1,1,1,1,1,1,6,2,2,7,8,1,5,1,4,2,4,Wigram,4,
9/15/2024 15:58:10,GO,1,4,7 childrens liturgy,5,9,9,9,1,2,1,"1,2,3,4,5",7,7,9,4,3,3,4,2,1,9,3,2,4,8,4,4,1,Rolleston,4,
9/15/2024 15:57:40,KL,5,0,4,4,9,9,9,2,2,2,"1,2,3,4,5",9,9,9,1,5,3,6,1,2,9,6,2,6,1,4,1,4,riccarton park,4,0
9/15/2024 15:56:36,GO,5,0,8,1,1,1,1,2,1,2,"1,3,4,5",7,7,7,2,1,4,6,2,1,7,6,1,5,1,4,3,fendalton,4,4,Just started going back to mass on a regular bases each sunday
9/15/2024 15:56:07,KL,2,0,8,1,1,1,1,1,2,2,"1,2,3,4",6,6,6,1,2,4,6,2,2,6,2,1,5,7,4,5,1,broomfield,4,0
9/15/2024 15:56:01,MT,4,0,4,4,9,9,9,2,2,2,"1,3,4,5",5,7,6,1,0,2,6,2,2,5,7,2,5,1,2,2,4,Wigram Skies,4,
9/15/2024 15:55:13,YA,5,0,"3,4,5",4,9,9,9,2,1,1,"1,2,3,4,5",9,9,9,1,6,2,3,1,1,9,8,1,1,1,2,1,4,Avonhead,4,
9/15/2024 15:54:32,KL,1,4,8,3,1,1,0,2,2,2,"1,2,3,4,5",8,8,8,1,1,4,6,2,2,7,2,2,5,10 sri lankan,4,4,1,upper riccarton,4,love the choir
9/15/2024 15:54:20,GO,1,3,8,3,1,3,1,2,2,2,"1,2,3,4,5",7,7,6,1,3,4,6,1,1,6,6,1,5,1,3,2,4,avonhead,4,
9/15/2024 15:53:07,GO,2,2,5,4,7,8,7,1,1,1,1,9,9,9,1,5,4,3,1,2,9,4,1,0,0,0,0,0,0,4,
9/15/2024 15:53:06,YA,4,0,4,0,1,3,1,2,2,2,"1,2,3,4,5",8,6,5,2,1,1,4,2,2,8,5,2,6,1,0,0,0,0,4,
9/15/2024 15:52:57,KL,2,0,8,1,0,9,0,1,2,2,"1,2,3,4,5",9,9,9,1,3,4,6,2,1,9,3,1,4,8,4,3,1,templeton,4,0
9/15/2024 15:52:45,MT,5,0,"4,6",1,1,9,1,2,2,2,"1,2,3,4,5",0,9,6,2,1,3,"2,4",2,2,6,6,1,5,1,4,2,4,Sockburn,4,
9/15/2024 15:51:36,YA,1,4,"5 EMO, 7 Holy communion",1,9,1,1,2,2,2,"1,2,3,4,5",9,9,9,1,6,1,4,1,1,9,6,1,5,1,4,0,4,Remuera/ Auckland,4,Having immigrated to NZ 2018. It's so hard that my voluntary offers to volunteer (companionships) In regard to Palliative care (I/m a GP in Europe) are not accepted/welcomed. It's really sad.
9/15/2024 15:51:24,KL,2,0,8,5,1,5,5,2,2,2,"1,3,4",7,7,7,1,5,4,"1,2,3,4",1,2,7,3,2,5,9,4,4,1,st albans,4,0
9/15/2024 15:50:42,GP,6,4,0,0,0,0,0,1,1,1,"1,2,3,4,5,6",9,9,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
9/15/2024 15:50:15,MT,1,5,8,5,1,1,1,1,2,1,"1,2,3",7,9,6,1,3,2,"1,4",1,1,3,3,2,3,9,4,5,1,Rolleston,4,
9/15/2024 15:50:03,KL,3,0,8,5,1,6,6,2,2,2,1,6,6,6,1,2,4,4,2,2,6,4,1,5,9,2,4,1,st Albans,4,0
9/15/2024 15:49:59,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9/15/2024 15:49:17,GP,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,BISHOPDALE,0,
9/15/2024 15:48:41,KL,1,5,0,1,0,0,0,2,2,2,"1,2,3,5",9,9,9,1,5,4,6,2,2,6,4,1,2,9,2,2,1,sockburn,4,0
9/15/2024 15:48:22,GP,2,0,"1,2,3,4,CANTOR-LEETORS DAILY MASS USUALLY",5,9,9,9,1,1,2,"1,2,3,4,5,6",9,9,9,1,6,1,"1,2,3",1,2,9,7,2,5,"1,2",4,2,4,AVONHEAD,2,"CSJ PRISTS ARE AMAZING AND FEED OUR SOULS SO WE ARE SO BLESSED, THEY COMMUNICATE THE SCRIPTURES SO WELL AND IN DEPTH- WE HOPEFULLY NEVER LEAVE"
9/15/2024 15:48:00,MT,1,1,0,3,0,0,0,1,2,2,"1,3,5",8,8,8,1,3,1,0,0,0,7,4,1,2,9,4,6,1,,4,
9/15/2024 15:47:29,KL,5,0,8,2,1,7,2,2,2,2,"1,2,3,4,5",9,8,9,2,6,1,6,2,2,8,7,2,1,1,3,1,4,hornby,4,0
9/15/2024 15:46:49,GO,1,6,8,2,0,0,9,2,2,2,"1,2,3,4,5",9,0,9,1,5,4,2,1,2,9,4,1,2,9,2,6,1,0,4,
9/15/2024 15:46:03,KL,2,6,8,2,9,9,9,2,2,2,7,0,0,0,1,2,4,6,2,2,9,3,1,3,9,2,2,1,rolleston,4,0
9/15/2024 15:45:44,MT,1,2,8,1,5,1,8,2,2,2,"1,3",5,5,7,4,1,4,6,2,2,8,3,1,2,9,4,3,1,Selwyn,4,
9/15/2024 15:45:35,GO,2,0,7 ministry of eucharist,4,6,6,9,2,2,2,"1,2,3,4,5",9,9,9,1,5,1,"1,4",2,1,9,4,1,6,10 indonesian,4,4,1,hornby,4,
9/15/2024 15:44:52,GP,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,KINDID POSTSRATION,0,0,0,0,0,5,1,0,0,0,0,2,
9/15/2024 15:44:49,KL,3,0,"2,7 legion of mary",3,3,7,7,1,2,1,"1,2,3,4,5",9,8,9,1,3,4,4,1,1,9,6,2,6,7,4,6,4,broomfield,4,to make the church more vibrant especially to have more movements for the youths
9/15/2024 15:43:42,GP,2,0,"1,4,6",5,8,7,7,2,2,2,",2,3,4,5",9,9,9,1,5,1,"1,'AMEN ",1,1,9,6,2,5,1,4,5,3,HEI HEI ,2,
9/15/2024 15:43:32,GO,2,0,7 altar server at indonesian mass,1,5,5,9,2,1,1,"1,2,3,4",9,9,9,1,5,1,0,2,1,9,1,2,6,10 indonesian,1,6,2,Hornby,4,
9/15/2024 15:43:29,MT,2,5,"2,Mass",4,7,9,7,1,1,1,"1,3,4",9,9,9,2,6,4,4,1,1,9,3,2,4,9,2,1,1,Sockburn,4,
9/15/2024 15:41:43,KL,1,1,"2,3",1,5,8,8,2,1,2,7,7,7,8,2,2,4,"3,4",1,1,8,2,2,4,3,3,2,1,linwood,4,0
9/15/2024 15:41:24,GP,3,4,0,0,0,0,0,1,1,1,"1,2,3,4,5,6",9,0,0,1,5,3,"1,3",1,1,9,5,2,5,9,4,0,CARGIVER IN AGE CARE,YALDHURST,2,
9/15/2024 15:40:38,YA,1,4,7,1,1,1,0,1,2,2,"1,2,3,4,5",6,4,3,1,5,1,9,2,1,6,6,2,5,1,4,0,4,Remuera/ Auckland,4,
9/15/2024 15:40:24,GP,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,9,4,2,1,WAINONI,,
9/15/2024 15:40:19,MT,1,5,7 Mass,4,7,5,7,1,1,1,"1,2,3,4",9,9,9,2,6,1,4,1,1,9,3,2,4,9,4,1,1,Sockburn,4,
9/15/2024 15:40:06,GO,5,5,0,4,0,0,1,2,2,2,"1,2,3,4,5",1,1,1,1,6,3,"1,2",1,1,9,7,2,2,South African,0,0,4,Rolleston,7,
9/15/2024 15:40:03,KL,1,1,3,1,6,7,5,2,1,2,7,5,5,5,2,2,1,3,1,1,5,3,2,4,1,1,5,1,templeton,4,i recently joined the parish and i find it very comfortable and the people friendly and approachable 
9/15/2024 15:39:24,GP,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,6,9,2,2,1,WAINONI,2,
9/15/2024 15:38:31,GP,3,0,4,4,5,0,0,2,2,2,"1,2,3,4,5",8,8,7,1,5,4,4,2,2,9,6,2,5,9,4,4,1,YALDHURST,2,
9/15/2024 15:38:09,KL,3,0,0,1,9,9,9,2,2,2,"1,2,3,4,6",9,9,9,1,5,3,"4,5",1,2,9,6,2,1,5,4,6,0,hornby,4,0
9/15/2024 15:37:49,YA,4,2,8,1,6,8,6,2,2,2,"1,2,3,5",9,9,9,3,2,4,6,2,2,9,4,2,6,9,2,2,1,Wigram,4,
9/15/2024 15:37:45,GO,2,5,7,4,1,0,0,2,1,2,5,1,0,0,1,5,4,5,1,1,1,7,1,3,0,1,0,0,Rolleston,4,
9/15/2024 15:37:25,MT,5,0,"2,4,5",4,0,8,8,1,2,2,"1,2,3,4,5",9,9,9,1,5,3,6,2,1,8,7,2,5,1,1,1,4,Halswell,4,
9/15/2024 15:37:24,GP,3,0,8,5,4,1,1,2,2,2,"1,2,3,4,5",9,9,9,1,6,4,5,2,2,9,5,1,5,9,4,3,1,YALDHURST,2,
9/15/2024 15:36:39,KL,1,3,3,2,0,0,7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,2,2,1,chch,4,0
9/15/2024 15:36:32,GP,1,4,2,1,9,8,9,1,1,1,"1,2,3,4,5",9,9,9,1,1,3,"1,3,4",1,1,9,4,1,4,9,4,1,1,HEI HEI,2,PRAYER FOR ALL PARISHONERS
9/15/2024 15:36:02,YA,1,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
9/15/2024 15:35:56,GO,4,0,8,4,3,0,0,2,2,2,"1,2,3,4,5",5,7,7,1,1,4,6,2,2,5,0,1,5,1,4,2,4,ilam,4,
9/15/2024 15:35:20,MT,5,0,0,4,8,8,8,0,0,0,"1,2,3,4,5,6",8,9,9,2,3,4,2,1,2,9,8,1,3,1,2,1,4,Upper Riccarton,4,
9/15/2024 15:35:12,GP,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,5,1,4,3,1,NORTHCOTE,2,WE NEED TO HAVE LATIN MASS IN THE PARISH
9/15/2024 15:35:06,KL,1,2,1,4,6,6,6,2,1,2,"1,2",9,9,9,1,1,4,0,1,1,8,4,2,3,5,2,3,1,avonhead,4,0
9/15/2024 15:34:33,YA,4,0,4,5,6,7,5,2,2,2,"1,2,3,4,5",8,6,7,1,3,1,5 Bible Reading,1,2,8,6,1,6,10 New Zeaander,4,2,4,Sockburn,4,
9/15/2024 15:34:10,GO,1,3,4,3,0,7,0,2,2,2,"1,2,3,4,5",7,9,8,1,5,1,6,2,2,6,6,2,7 separated with adult children at home,1,4,3,1,Ilam,4,
9/15/2024 15:34:05,GP,1,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9/15/2024 15:33:56,KL,4,0,"2,5",5,9,9,9,2,2,2,"1,2,3,4",8,8,8,0,3,0,0,2,2,0,6,2,5,7 north american,4,2,1,avonhead,4,0
9/15/2024 15:33:19,GP,1,5,8,2,2,2,8,2,2,2,"1,2,3,4,5",9,9,9,1,5,4,4,1,1,9,3,2,2,9,4,6,1,HEI HEI,2,
9/15/2024 15:32:47,MT,6,0,1,1,1,1,8,2,2,2,"1,2,3,4",8,5,5,4,5,4,6,2,2,7,3,1,4,9,4,6,6,Auckland,4,
9/15/2024 15:32:32,GP,5,0,8,5,6,8,0,1,2,2,"1,2,3,4,5",9,8,6,1,5,1,6,1,1,8,5,2,5,1,4,0,1,WIGRAM,2,
9/15/2024 15:32:21,GO,3,0,4,3,1,9,9,2,2,2,"1,2,3,4,5,6",9,9,9,1,6,2,5 daily reader of catholic text,1,2,9,5,2,5,1,3,2,4,hei hei,4,
9/15/2024 15:32:03,KL,3,0,8,1,2,6,1,2,2,2,"1,2,3,4",6,6,6,2,2,4,6,1,1,6,1,2,4,7 chinese,2,5,2,sockburn,4,0
9/15/2024 15:31:52,YA,1,4,8,5,6,9,9,2,2,2,"1,2,3,4,5",9,9,9,1,3,4,"1,4",1,2,9,3,1,4,1,4,4,1,Wigram,4,
9/15/2024 15:31:08,MT,3,0,8,4,7,9,1,2,2,2,"1,2,3,4,5",7,7,6,1,5,1,4,1,1,7,4,1,4,1,4,5,1,Upper Riccarton/Sockburn,4,
9/15/2024 15:30:57,GO,1,3,4,5,7,7,0,2,2,2,"1,2,3,4",7,7,7,2,3,4,6,2,2,7,6,1,1,1,3,2,3,Ilam,4,
9/15/2024 15:30:45,GP,2,0,8,2,7,0,0,2,2,2,2,9,9,9,1,3,4,4,2,2,9,3,2,2,9,4,3,1,SPREYDON,2,EFPOS MACHINE AGAIN IN GIVING MASS UPPER
9/15/2024 15:30:26,KL,1,3,8,2,0,0,7,1,2,2,"1,2,3,4,5",8,9,9,1,5,4,1,2,2,8,5,1,5,9,4,2,1,papanui,4,the church community is very friendly
9/15/2024 15:30:03,YA,1,4,8,1,5,3,5,2,2,2,5,9,9,9,1,5,4,6,2,2,9,4,1,2,9,4,6,1,0,4,
9/15/2024 15:30:02,GO,1,5,8,2,4,7,6,1,1,2,"1,2,3,4,5",8,9,8,1,6,4,4,2,2,7,4,1,1,9,4,0,1,0,4,
9/15/2024 15:29:08,GP,2,2,0,3,0,0,0,1,2,2,"1,5",0,0,0,5,0,0,0,0,2,0,6,2,0,9,0,0,3,0,0,
9/15/2024 15:29:02,MT,4,0,8,2,5,0,0,2,2,2,"1,4,5,",5,5,5,1,3,4,6,2,2,9,7,1,6,10 Malaysian,3,1,4,Sockburn,4,Friendly Atmosphere
9/15/2024 15:28:56,GO,1,4,1,1,7,5,7,2,2,2,"1,2,3,5",9,9,9,2,2,1,4,2,1,9,3,2,6,9,4,2,1,Hornby,4,
9/15/2024 15:28:49,KL,2,5,6,4,0,0,0,2,2,2,"1,4",8,8,8,1,4,4,6,1,2,8,4,2,0,9,4,0,1,selwyn,4,0
9/15/2024 15:28:29,YA,2,0,7 Help lots at another parish,5,9,9,9,1,1,2,"1,2,3,4,5,6",9,9,9,1,3,4,"1,4",1,1,9,2,1,4,10 New Zealander,2,1,2,Spraydon,4,
9/15/2024 15:27:51,GP,2,0,8,1,9,5,3,2,2,2,"1,2,3,4",5,5,5,5,1,4,6,2,1,3,2,1,6,7,4,6,1,BROOMFIELD,2,
9/15/2024 15:27:36,GO,2,0,1,5,6,6,5,2,2,2,"1,2,3,4,5",7,8,9,1,5,2,"2,3,4",1,1,9,5,2,6,1,4,2,2,Ilam,4,"I think it is important to ask if there are any divorced in the Parish as this is a group going through deep pain and in need of prayer, divorce can be very isolating. Also it can be helpful for people to understand that annulment can be possible in some circumstances."
9/15/2024 15:27:30,KL,6,0,8,1,1,1,1,2,2,2,"1,2,3,4,5",5,5,5,1,2,4,6,2,1,5,3,1,2,9,4,2,1,rolleston,4,0
9/15/2024 15:26:30,GP,2,0,8,1,1,1,1,2,2,2,"1,2,3,4",2,1,2,5,1,4,6,2,1,1,2,2,6,7,4,6,1,BROOMFIELD,2,
9/15/2024 15:26:10,KL,3,6,2,2,0,0,0,2,2,2,"1,2,3,4",0,0,8,1,0,0,0,0,0,0,0,0,1,1,4,1,2,woolston,4,0
9/15/2024 15:26:00,MT,1,0,8,2,0,0,0,1,2,2,"1,3",9,9,9,1,5,4,4,2,1,9,3,1,2,9,3,1,1,Philipstown,4,
9/15/2024 15:25:15,gp,1,"5,6",8,1,9,0,0,2,2,2,"1,2,4",9,9,9,2,5,4,6,1,2,9,4,2,4,9,4,2,3,riccarton,2,
9/15/2024 15:24:34,KL,3,0,5,2,9,9,5,1,1,1,"1,2,3,4",9,9,9,1,5,4,0,2,1,9,5,1,4,1,0,6,1,hornby,4,0
9/15/2024 15:24:28,YA,2,0,"2,3,4,5",1,9,9,9,2,1,1,"1,2,3,4",9,9,9,1,6,3,4,1,1,9,2,1,2,1,4,6,3,Sockburn,4,
9/15/2024 15:24:24,GO,2,0,8,4,9,9,1,2,2,2,"1,3,4,5",9,0,0,1,6,4,6,2,1,9,4,2,6,3,4,6,2,Hornby Hei Hei,4,
9/15/2024 15:24:03,gp,2,0,8,1,2,2,9,2,2,2,"1,2,3,4",9,9,9,2,5,4,6,2,2,9,4,1,6,9,4,2,1,riccarton,2,
9/15/2024 15:23:08,KL,3,0,8,3,5,6,5,1,2,2,1,9,9,9,1,1,4,5 shine tv,2,2,9,5,2,4,1,2,6,3,hei hei,4,0
9/15/2024 15:23:06,gp,1,4,8,1,5,5,5,2,2,2,"1,3,4",9,9,9,1,5,4,6,2,2,9,6,1,5,9,4,1,4,russley,2,
9/15/2024 15:22:56,MT,2,5,8,2,3,2,2,1,2,2,"1,2,3,4,5",9,9,9,1,5,4,6,2,1,9,3,2,4,Sri Lankan,4,2,1,Wigram,4,
9/15/2024 15:22:32,YA,1,5,7,2,0,4,0,0,0,1,"1,2,3,4,5",0,0,0,1,1,1,0,1,1,6,6,2,7 With Family,8,2,0,4,0,4,
9/15/2024 15:21:59,gp,5,0,"2,5,6",4,9,9,9,1,2,2,"1,2,3,4,5,6",9,9,9,1,5,2,6,1,1,8,7,2,5,1,3,2,4,wigram,2,
9/15/2024 15:21:56,GO,2,0,8,5,9,9,4,2,2,2,"1,3,4,5",9,9,9,1,5,4,6,2,1,9,4,1,6,3,4,6,1,Hei Hei Hornby,4,
9/15/2024 15:21:31,KL,2,0,7 choir,1,6,6,6,1,2,2,"1,2,3,4",9,9,9,1,6,4,4,2,2,9,2,1,6,9,0,1,1,riccarton,4,0
